volume,num,open,close,low,high,money,label
6.6267,128,8110.6,8111.31,8107.83,8113.14,53752.64783,8110.18
8.9627,138,8111.8,8109.84,8109.84,8117,72716.95135,8111.31
12.9989,145,8105.8,8112.29,8103.71,8112.29,105377.338,8109.84
17.1823,153,8116.92,8105.76,8105,8117,139361.2067,8112.29
6.0718,120,8119.84,8116.95,8116.95,8120,49299.21925,8105.76
5.0068,63,8119,8119.84,8119,8120.83,40652.78382,8116.95
22.16729761,187,8120,8119.03,8119,8129.48,180098.9393,8119.84
1.4741,73,8117.41,8120,8117.41,8120,11967.94352,8119.03
1.9699,76,8117.93,8116.81,8116.11,8117.93,15989.28855,8120
9.1013,175,8119.46,8117.12,8117.12,8123.28,73902.63352,8116.81
4.5307,151,8116.65,8119.46,8116.65,8123.19,36793.64636,8117.12
4.7334,94,8113.32,8116.6,8113.21,8119.91,38416.59604,8119.46
13.7703,132,8112.25,8113.99,8109.95,8114,111701.2257,8116.6
11.4296,143,8120.75,8113.84,8111.43,8122.47,92774.97499,8113.99
38.33245475,290,8110.3,8119.17,8107.99,8137.3,311345.9483,8113.84
40.39530856,248,8118.74,8110.3,8100.1,8118.74,327478.5692,8119.17
23.02548832,261,8119.74,8118.75,8118.74,8135.91,187180.0366,8110.3
9.267622722,161,8109.03,8118.74,8109.03,8118.74,75184.91539,8118.75
12.13873035,161,8108.9,8109.22,8108.87,8110.07,98435.35789,8118.74
19.93336853,185,8108.02,8108.9,8107.09,8116.64,161655.2632,8109.22
36.73583866,321,8100.72,8107.9,8100.17,8110.42,297799.0124,8108.9
31.93528717,347,8116.64,8102.38,8094.11,8118.41,258918.7623,8107.9
26.05490813,240,8114.48,8116.64,8112.59,8118.74,211457.8017,8102.38
85.04596831,540,8086.47,8114.8,8085.72,8125.64,689518.8771,8116.64
63.08853817,481,8079.35,8086.47,8076.06,8088.92,509726.2115,8114.8
68.89332031,548,8097.34,8079.35,8079,8097.34,557114.8946,8086.47
59.99677973,412,8125.9,8095.17,8095.17,8129.52,486678.997,8079.35
82.01743424,505,8113.11,8125.15,8112.35,8135.88,666505.8788,8095.17
143.007812,701,8131,8113.16,8090,8131.95,1159652.316,8125.15
68.4465339,492,8163.19,8131.02,8131,8165.13,557659.3119,8113.16
91.59761166,479,8178.51,8162.38,8160,8184.4,748140.0183,8131.02
40.00969814,310,8214.15,8179.9,8171.21,8214.28,327667.2296,8162.38
10.0154,133,8223.99,8213.79,8212.85,8224,82305.99403,8179.9
6.236384575,145,8226.47,8223.99,8223.18,8228.33,51300.14738,8213.79
5.29281347,144,8222.09,8226.47,8221.2,8227.3,43527.8006,8223.99
9.0063,144,8214.56,8222.09,8214.4,8223.75,74027.63107,8226.47
7.107464251,80,8220,8214.91,8213.91,8220.81,58416.31499,8222.09
10.0326,98,8224.43,8221.19,8220,8224.5,82486.02758,8214.91
5.4049,80,8220.01,8224.43,8220,8225.86,44449.35409,8221.19
2.0982,70,8215.27,8220,8214.08,8220,17240.40224,8224.43
8.574817835,130,8210.49,8216.1,8210,8216.3,70410.44225,8220
7.8661,206,8213.86,8210.21,8205.25,8215.63,64579.77276,8216.1
5.729340182,128,8226.92,8216.64,8213.86,8226.92,47092.96626,8210.21
14.8595,190,8216.59,8226.97,8216.23,8231.9,122244.2773,8216.64
15.4503,205,8215.16,8216.17,8212,8216.18,126905.8179,8226.97
34.0738,367,8232.6,8214.16,8204.1,8232.6,279854.3573,8216.17
1.3097,61,8238.12,8233.47,8232.65,8238.12,10785.96696,8214.16
4.4475,82,8241.28,8237.6,8237.6,8242,36650.25461,8233.47
1.714151155,93,8243.8,8242,8241.23,8243.8,14128.36178,8237.6
6.7293,109,8247,8244.41,8244.41,8248.76,55493.85545,8242
8.829398577,130,8241.98,8247,8241.98,8247.31,72803.88957,8244.41
9.7903,97,8244.85,8241.95,8240.1,8244.88,80686.17341,8247
11.7182,102,8251.16,8245.24,8244.47,8251.98,96652.17562,8241.95
5.2288,125,8266.51,8251.16,8251.16,8266.51,43189.14942,8245.24
9.8616,129,8270.19,8267,8261.34,8271.85,81538.59963,8251.16
8.70090857,186,8256.92,8272.3,8256.84,8272.3,71891.65276,8267
9.8157,143,8259.99,8257,8251.06,8259.99,81025.75449,8272.3
4.1771,75,8263.46,8259.82,8259.47,8263.94,34509.18008,8257
5.141729033,105,8272.15,8263.47,8263.36,8274.19,42500.95175,8259.82
12.10045194,158,8269.85,8272.85,8269.85,8277.12,100130.6623,8263.47
11.40634153,154,8261.23,8269.85,8260.54,8269.85,94247.03708,8272.85
18.344,213,8274.99,8260.54,8250.84,8275,151646.9916,8269.85
28.24921278,202,8269.54,8274.99,8268.17,8275,233647.2802,8260.54
40.99834359,175,8255.52,8269.54,8254.89,8269.55,338658.6236,8274.99
22.73053559,192,8253.88,8254.89,8250.12,8256.4,187615.4938,8269.54
35.72827637,273,8237.08,8252.59,8237.08,8256.4,294814.3653,8254.89
11.5116,170,8232.18,8237.91,8231.36,8237.91,94790.77356,8252.59
6.6301,133,8232.18,8232.18,8230.36,8233,54578.57983,8237.91
2.5234,81,8231.63,8232.18,8231.63,8234.02,20774.21705,8232.18
9.8547,157,8236.32,8231.64,8227.63,8236.7,81129.78463,8232.18
8.696120232,186,8220.84,8235.87,8220.18,8236.7,71532.30926,8231.64
5.246173544,93,8218.87,8220.84,8218.87,8221.99,43128.52882,8235.87
1.343640673,99,8216.75,8218.72,8216.69,8218.72,11041.5616,8220.84
6.5996,129,8221.27,8216.75,8216.7,8223.15,54253.7171,8218.72
7.9366,119,8210.58,8220.62,8210.54,8221.75,65205.47948,8216.75
4.131648557,103,8212.43,8210.68,8210.08,8216.68,33932.99317,8220.62
4.4658,94,8222.52,8212.44,8212.08,8223.26,36711.54351,8210.68
3.177467309,100,8224.16,8222.51,8219.7,8224.16,26123.70923,8212.44
12.7995,152,8225.79,8224.73,8221.02,8226.79,105257.5451,8222.51
12.37052922,153,8225.92,8225.79,8224.1,8229,101764.4606,8224.73
11.9644,205,8205.68,8225.92,8204.31,8226.93,98297.60543,8225.79
4.7431,102,8204.68,8205.67,8202.2,8205.67,38912.09425,8225.92
3.1758,53,8205,8204.68,8204.68,8205,26056.82604,8205.67
2.1425,94,8205.04,8204.93,8204.86,8206.78,17580.7078,8204.68
0.7129,47,8205.28,8205.87,8204.87,8205.87,5849.774567,8204.93
0.542,46,8201.78,8205.1,8201.78,8205.18,4446.25616,8205.87
1.7689,54,8202.6,8201.78,8201.78,8202.69,14509.51873,8205.1
1.482,62,8203.51,8202.58,8202.56,8204.43,12157.13697,8201.78
9.949,134,8201.15,8202.77,8200.82,8204.43,81603.06011,8202.58
4.203,63,8199.84,8200.33,8198.66,8201.16,34465.07616,8202.77
1.1625,69,8201.7,8200.02,8200.02,8201.7,9533.416612,8200.33
0.7272,58,8201.71,8201.7,8200.88,8201.71,5964.145195,8200.02
1.9775,59,8201.51,8201.53,8200.88,8202.21,16218.83017,8201.7
1.0366,45,8201.4,8201.45,8201.4,8201.51,8501.637712,8201.53
1.6214,51,8201.31,8201.42,8200.68,8201.46,13297.4695,8201.45
4.9902,98,8201.81,8201.28,8200.64,8201.81,40927.24669,8201.42
2.637193709,64,8200.96,8201.81,8200.22,8201.81,21628.67026,8201.28
0.8748,45,8200.22,8200.63,8200.11,8201.05,7173.798183,8201.81
0.7716,32,8199.48,8200.24,8199.47,8200.24,6327.073638,8200.63
1.1372,72,8198.66,8199.47,8198.64,8199.47,9324.30577,8200.24
3.3358,121,8202.81,8198.82,8198.66,8203.2,27352.36728,8199.47
4.9922,101,8198.63,8202.81,8197.85,8204.09,40936.8377,8198.82
2.4599,104,8199.24,8197.85,8197.85,8199.39,20168.22288,8202.81
4.7341,67,8197.85,8199.24,8197.85,8199.4,38811.25486,8197.85
1.465,69,8196.22,8197.85,8196.22,8199.7,12008.94941,8199.24
1.8914,81,8194.85,8196.38,8194.67,8198.4,15502.14451,8197.85
0.6143,35,8195.39,8195.43,8194.65,8195.43,5034.267064,8196.38
0.8611,50,8195.2,8195.39,8194.6,8195.39,7056.740348,8195.43
0.6925,43,8195.37,8195.2,8194.39,8195.87,5675.257882,8195.39
1.4076,58,8196.84,8195.06,8195.06,8196.84,11536.4621,8195.2
1.2871,54,8196.03,8196.58,8195.43,8196.85,10549.59315,8195.06
0.7457,31,8195.77,8196.64,8195.43,8196.85,6111.961525,8196.58
5.4215,101,8193.36,8195.7,8191.32,8196.25,44423.38138,8196.64
2.513265413,63,8194.8,8193.32,8193.32,8195.52,20595.98126,8195.7
2.1034,72,8194.65,8194.39,8194.39,8196.43,17238.06523,8193.32
0.7459,38,8194.47,8195.46,8194.05,8195.47,6112.588474,8194.39
1.5205,66,8194.35,8194.22,8193.81,8195.47,12459.89786,8195.46
1.7377,59,8196.12,8194.31,8193.84,8196.84,14240.46126,8194.22
2.7367,83,8197.61,8196.2,8195.29,8197.99,22431.62995,8194.31
6.7029,93,8197.8,8197.23,8196.17,8198.04,54946.64421,8196.2
0.5579,31,8197,8197.8,8197,8197.8,4573.284235,8197.23
1.3053,34,8196.41,8197.05,8196.35,8197.11,10699.44693,8197.8
1.1962,29,8196.2,8196.29,8195.88,8197,9804.339625,8197.05
6.403253189,123,8198.08,8196.6,8196.19,8199.9,52492.41744,8196.29
1.7454,128,8196.07,8196.53,8196.06,8199.07,14308.20955,8196.6
6.753579083,113,8190.13,8194.81,8188.45,8196.89,55325.17516,8196.53
4.0377,79,8190.27,8190.35,8189.89,8191.93,33070.80748,8194.81
1.8313,68,8189.45,8190.27,8189.45,8190.27,14998.48603,8190.35
4.5489,119,8192.71,8189.85,8187.64,8192.91,37258.60588,8190.27
2.8048,74,8191.77,8192.44,8191.22,8194.12,22979.43286,8189.85
2.0555,69,8188.41,8190.96,8187.6,8191.78,16834.03017,8192.44
1.3906,62,8189,8188.41,8187.59,8189.3,11386.69793,8190.96
1.1607,40,8191.02,8188.58,8188.58,8191.02,9505.873488,8188.41
7.4216,122,8190.63,8191.02,8189.28,8192.14,60791.21466,8188.58
3.4972,70,8186.6,8190.26,8186.6,8190.44,28637.56725,8191.02
2.4094,59,8184.21,8186.35,8183.89,8186.6,19721.70206,8190.26
5.6498,102,8183.16,8184.05,8182.89,8186.06,46241.00094,8186.35
1.4823,68,8182.3,8183.32,8181.98,8183.66,12129.13932,8184.05
2.0798,85,8183.11,8182.3,8182.3,8184.1,17018.92383,8183.32
6.609522336,125,8188,8183.11,8182.3,8190,54110.80078,8182.3
1.9004,73,8189.38,8188.45,8188,8189.38,15562.07501,8183.11
9.9346,104,8186.12,8189.38,8185.33,8191.88,81341.28365,8188.45
6.043190581,129,8188.47,8185.82,8185.33,8189.47,49478.46896,8189.38
1.444598608,41,8189.18,8188.08,8187.66,8189.18,11828.6685,8185.82
1.0892,33,8191.04,8189.37,8189.12,8191.05,8920.493255,8188.08
1.0351,51,8191.06,8191.05,8191.04,8191.87,8478.881459,8189.37
1.833137865,51,8193.89,8191.87,8191.06,8193.89,15018.19953,8191.05
12.5252,120,8198.18,8187.17,8187.17,8198.81,102650.7109,8191.87
2.6795,46,8198.28,8198.27,8198,8198.82,21967.19902,8187.17
1.7453,57,8198.38,8198.51,8198,8199.07,14308.84408,8198.27
0.8593,43,8198.18,8198,8197.57,8198.99,7044.749745,8198.51
1.5013,41,8198.03,8198.19,8197.21,8198.31,12307.28704,8198
5.4484,99,8197.02,8197.43,8195,8199.08,44661.31464,8198.19
19.6882,94,8195,8196.62,8193,8196.62,161324.2988,8197.43
2.9735,35,8195.48,8194.99,8194.99,8195.59,24368.13375,8196.62
2.947939274,64,8192.22,8195.48,8192.22,8195.69,24157.86231,8194.99
1.296205526,46,8193.01,8192.22,8192.2,8194.01,10619.27966,8195.48
9.0085,98,8191.25,8192.78,8191.25,8198.57,73829.89385,8192.22
8.6222,101,8189.14,8190.44,8188.64,8193.39,70614.48339,8192.78
3.897,92,8193.97,8189.25,8189.25,8194.72,31924.4043,8190.44
3.0882,51,8195.84,8193.97,8193.16,8196.37,25308.51903,8189.25
12.9574,135,8188.58,8195.79,8188.58,8196.15,106174.9548,8193.97
12.51552346,190,8196.72,8188.58,8187.54,8199.63,102539.766,8195.79
17.6685,159,8186.15,8196.03,8182.89,8196.6,144631.2477,8188.58
5.3441,69,8187.36,8186.35,8186.35,8188.83,43753.31109,8196.03
15.0761,120,8181.25,8187.36,8179,8187.36,123336.7374,8186.35
16.397,113,8180,8180.46,8179,8181.85,134129.528,8187.36
8.3748,93,8183.32,8179.5,8179.5,8183.7,68508.39503,8180.46
20.8467,236,8182.18,8182.37,8180.39,8192.46,170649.4419,8179.5
4.619,114,8185.31,8182.04,8180.15,8185.31,37801.01064,8182.37
1.5202,48,8185.29,8185.32,8185.01,8185.57,12443.33696,8182.04
2.3739,65,8186.54,8185.58,8185,8186.96,19431.46052,8185.32
2.527502653,67,8186.91,8187.06,8185.71,8187.57,20692.11682,8185.58
4.322097347,105,8188.49,8186.91,8185.1,8188.81,35390.12795,8187.06
33.0395,219,8200.65,8188.22,8188,8201.1,270861.1115,8186.91
3.0187,45,8201.1,8200.63,8200.63,8201.1,24755.40978,8188.22
2.2672,56,8203.09,8200.91,8200.69,8203.09,18593.73523,8200.63
3.156729855,89,8203.68,8203.09,8202.27,8205,25896.45427,8200.91
2.9172,65,8203.66,8203.72,8203.16,8204.32,23931.83732,8203.09
4.2993,96,8204.92,8204.29,8203.01,8207.07,35277.63768,8203.72
3.4534,110,8200.63,8204.93,8200.63,8205.76,28327.04451,8204.29
4.8866,57,8201.48,8200.79,8200.63,8201.52,40075.96175,8204.93
0.5356,42,8201.38,8201.1,8200.68,8201.49,4392.641534,8200.79
1.0031,50,8201.43,8201.39,8201.37,8201.97,8226.925527,8201.1
1.2394,77,8203.43,8201.43,8201.43,8204.84,10167.23958,8201.39
2.1553,96,8203.42,8204.48,8202.81,8206.04,17682.49195,8201.43
6.1155,98,8205,8203.06,8202.03,8206.69,50172.07147,8204.48
4.8579,153,8209.62,8206.2,8203.91,8211.74,39871.26013,8203.06
3.6868,102,8210.72,8209.87,8209.62,8212.3,30274.46967,8206.2
3.2725,94,8209.39,8210.83,8208.36,8212.26,26868.03754,8209.87
4.5556,121,8207.4,8210.26,8207.39,8210.27,37398.57159,8210.83
0.47,53,8205.77,8207.4,8205.77,8207.43,3857.30596,8210.26
1.8892,96,8208.26,8206.59,8205.77,8208.26,15503.46101,8207.4
0.7899,80,8208.44,8208.26,8207.43,8209.27,6483.420031,8206.59
1.6651,74,8207.21,8208.27,8206.85,8209.64,13667.89825,8208.26
1.1988,57,8209.42,8207.62,8206.8,8209.42,9839.439212,8208.27
10.3398,190,8207.94,8211.07,8206.56,8211.59,84879.15027,8207.62
1.0343,27,8208.39,8208.29,8207.56,8208.39,8489.79644,8211.07
3.9544,69,8208,8208,8207.17,8208.39,32457.57903,8208.29
1.7793,61,8205.83,8208,8205.4,8208.39,14603.37024,8208
2.6386,71,8203.71,8205.44,8203.71,8206.17,21650.06112,8208
0.5384,60,8204.55,8204.52,8203.71,8204.55,4417.073555,8205.44
0.5247,73,8203.74,8203.75,8203.59,8204.56,4304.661039,8204.52
0.9587,67,8204.57,8204.15,8203.58,8205.51,7865.527893,8203.75
1.1598,53,8206.57,8204.57,8203.75,8206.58,9516.433298,8204.15
0.8869,62,8208.19,8206.58,8206.57,8208.39,7279.214856,8204.57
0.1512,20,8208.32,8207.98,8207.57,8208.39,1241.070727,8206.58
0.2039,33,8207.92,8207.67,8207.57,8208.4,1673.574462,8207.98
0.3114,22,8207.69,8207.81,8207.67,8207.88,2555.877574,8207.67
1.2092,51,8206.85,8207.72,8206.04,8208.5,9924.524014,8207.81
0.9944,37,8206.37,8206.09,8204.87,8209.53,8161.057626,8207.72
1.4506,83,8208.09,8207.97,8205.42,8208.09,11905.17909,8206.09
2.2162,80,8202.88,8208.54,8202.62,8208.93,18185.51587,8207.97
1.5509,98,8204.01,8203.03,8202.15,8204.84,12722.00246,8208.54
1.2533,68,8200.74,8203.98,8199.93,8204.8,10278.59265,8203.03
0.6206,64,8199.93,8200.74,8199.93,8200.78,5089.028225,8203.98
1.884846905,64,8197.2,8200.76,8196.61,8200.76,15450.92641,8200.74
0.460130411,48,8196.62,8197.21,8196.61,8197.42,3771.578076,8200.76
1.5162,58,8193.7,8196.3,8193.7,8196.66,12425.94178,8197.21
1.2457,48,8193.42,8193.43,8192.6,8193.43,10206.47825,8196.3
0.3481,62,8192.67,8192.9,8192.62,8193.43,2852.048592,8193.43
8.682443567,146,8189.91,8193.43,8189.1,8193.79,71109.77176,8192.9
5.5446,117,8197.39,8190,8190,8197.71,45430.021,8193.43
0.4438,31,8193.52,8197.55,8192.8,8197.55,3636.950915,8190
10.6893,138,8201.9,8192.58,8191.22,8202.72,87605.0004,8197.55
6.5449,150,8208.8,8202.31,8200.92,8208.8,53696.009,8192.58
0.2036,31,8208.4,8208.06,8207.98,8208.81,1671.197725,8202.31
0.2596,34,8208.26,8208.81,8208.04,8208.81,2130.894924,8208.06
0.7915,57,8206.57,8208.93,8206.57,8208.93,6496.509074,8208.81
0.6103,48,8206.98,8206.99,8206.15,8207.4,5008.628131,8208.93
0.5474,52,8207.07,8206.97,8205.97,8207.47,4492.379268,8206.99
0.2331,30,8207.7,8206.93,8206.65,8207.7,1913.065494,8206.97
0.2144,34,8207.3,8207.29,8206.7,8207.71,1759.656521,8206.93
0.2811,38,8207.07,8206.89,8206.89,8207.74,2307.031282,8207.29
0.669,56,8207.51,8207.64,8206.7,8208.33,5490.550464,8206.89
1.3993,68,8207.41,8207.9,8206.7,8208.73,11484.52005,8207.64
0.2108,22,8206.89,8207.05,8206.7,8207.43,1730.033715,8207.9
0.7188,52,8206.71,8206.7,8206.7,8207.52,5899.252854,8207.05
0.4131,40,8206.72,8206.82,8206.7,8206.82,3390.19603,8206.7
1.2292,26,8206.51,8206.7,8206,8206.71,10087.32024,8206.82
0.2621,34,8207.1,8206.82,8206,8207.1,2150.882802,8206.7
0.3174,39,8209.97,8206.92,8206.92,8209.99,2605.62265,8206.82
0.3783,39,8209.31,8209.97,8208.99,8210.01,3105.640049,8206.92
1.1758,60,8212.13,8209.3,8209.3,8212.7,9653.916138,8209.97
5.3191,85,8212.69,8212.85,8212.45,8213.42,43685.21171,8209.3
0.5073,54,8212.87,8212.69,8212.69,8213.52,4166.381078,8212.85
1.7913,75,8212.69,8212.78,8212.69,8213.51,14711.68332,8212.69
4.1675,83,8213.53,8212.7,8211.48,8213.94,34228.2809,8212.78
0.409824967,29,8213.52,8213.53,8213.52,8213.94,3366.122936,8212.7
0.365975033,30,8213.09,8213.52,8212.73,8213.53,3005.910139,8213.53
0.5244,61,8213.52,8213.52,8212.7,8213.93,4307.055004,8213.52
0.6926,50,8211.87,8213.11,8211.86,8213.52,5687.78536,8213.52
0.4787,38,8211.94,8212.29,8211.87,8212.7,3931.09143,8213.11
2.5691,39,8210.63,8212.31,8210.63,8212.7,21097.7449,8212.29
1.1752,54,8210.6,8210.97,8210.6,8211.33,9649.769574,8212.31
2.110200633,50,8208.21,8210.63,8208.17,8210.63,17325.03648,8210.97
1.109909785,50,8208.39,8208.58,8208.1,8208.92,9110.503341,8210.63
0.7032,36,8207.25,8208.45,8207.23,8208.45,5771.757213,8208.58
0.3958,49,8207.29,8207.23,8207.23,8208.11,3248.614599,8208.45
3.566099367,82,8207.69,8207.29,8207.25,8209.36,29272.24277,8207.23
4.3377,128,8209.19,8207.88,8207.88,8209.85,35609.29369,8207.29
0.6852,50,8210.15,8209.58,8208.94,8210.45,5625.258117,8207.88
0.2852,40,8210.16,8209.82,8209.82,8210.67,2341.540213,8209.58
0.4095,46,8213.36,8210.16,8210.16,8213.36,3362.616815,8209.82
1.8883,62,8215.3,8212.62,8211.89,8215.3,15510.26063,8210.16
0.497,73,8217.48,8215.22,8215.22,8217.76,4083.38929,8212.62
1.7219,52,8219.16,8217.76,8217.76,8219.16,14152.12039,8215.22
8.2048,51,8219.08,8219.09,8219.08,8219.32,67435.94979,8217.76
3.1716,45,8219.33,8219.08,8219.08,8219.33,26067.95213,8219.09
0.8712,51,8219.5,8219.18,8219.08,8219.54,7160.570804,8219.08
0.2657,28,8219.12,8219.18,8219.08,8219.54,2183.829525,8219.18
0.5939,57,8218.33,8219.64,8218.26,8219.66,4881.34606,8219.18
0.2194,45,8219.67,8218.84,8218.84,8219.67,1803.357197,8219.64
0.7729,45,8221.3,8219.66,8219.66,8221.3,6353.900377,8218.84
4.5922,48,8221.23,8221.3,8220.38,8221.43,37753.2078,8219.66
7.882916284,52,8218.98,8221.2,8218.96,8221.43,64797.78004,8221.3
0.391306106,23,8217.79,8218.97,8217.79,8219.79,3216.215874,8221.2
0.0621,14,8217.76,8217.79,8217.75,8217.79,510.323728,8218.97
0.2062,24,8217.5,8217.77,8217.01,8217.77,1694.449933,8217.79
0.5923,35,8213.68,8217.01,8213.68,8217.1,4865.963922,8217.77
3.5396,60,8213.5,8213.68,8212.66,8213.68,29072.93475,8217.01
0.2639,30,8212.8,8213.5,8212.68,8213.61,2167.361082,8213.68
0.1606,22,8212.83,8213.61,8212.8,8213.62,1318.98183,8213.5
0.1348,20,8213.67,8212.84,8212.84,8213.67,1107.09634,8213.61
1.8052,72,8213.14,8213,8211.19,8213.68,14825.07114,8212.84
0.3145,30,8212.83,8213.15,8212.32,8213.16,2582.871291,8213
0.1318,37,8211.22,8212.81,8211.22,8212.81,1082.357371,8213.15
2.5133,77,8212.24,8211.18,8206.77,8212.24,20631.79925,8212.81
2.8013,110,8207.29,8213.06,8206.58,8213.18,22996.59788,8211.18
0.0979,23,8207.3,8207.29,8207.19,8207.3,803.492131,8213.06
0.7477,35,8210.58,8207.35,8207.3,8211.36,6138.062332,8207.29
0.2226,31,8211.4,8210.58,8210.58,8211.41,1827.848652,8207.35
0.8891,48,8211.25,8211.4,8211.25,8212.23,7300.834051,8210.58
1.1074,32,8208.64,8208.79,8208.64,8209.61,9090.889065,8211.4
0.2389,15,8209.33,8209.34,8208.51,8209.34,1961.077252,8208.79
1.062,47,8207.56,8208.51,8206.74,8208.74,8716.823949,8209.34
0.8502,40,8207.39,8207.57,8206.75,8208.56,6977.938192,8208.51
1.5568,76,8207.71,8208.23,8206.59,8208.58,12777.56902,8207.57
1.7402,68,8213.67,8207.42,8207.42,8213.68,14290.3433,8208.23
1.184,48,8213.68,8213.67,8212.85,8214.16,9725.079745,8207.42
2.8436,100,8212.91,8214.16,8212.08,8217.8,23362.30154,8213.67
0.257,24,8212.91,8212.9,8212.87,8212.91,2110.715903,8214.16
5.2159,67,8213.29,8213.27,8205.3,8214.11,42810.35621,8212.9
0.0224,17,8214.08,8214.11,8214.08,8214.12,183.995709,8213.27
25.1694,101,8209.57,8214.08,8209.45,8218.65,206825.8169,8214.11
14.8787,122,8211.99,8209.44,8209.44,8216.31,122199.698,8214.08
1.2572,59,8211,8211.17,8210.18,8212,10323.56255,8209.44
5.4786,79,8211.81,8211,8210.06,8213.21,44994.70454,8211.17
8.4941,112,8209.36,8211.93,8207.18,8211.94,69741.48788,8211
18.55786463,181,8206.16,8209.36,8191.17,8212.76,152265.107,8211.93
16.7228,102,8207.13,8206.14,8196.1,8208.38,137172.8974,8209.36
11.701,88,8211.14,8208.36,8197.04,8211.14,95974.33209,8206.14
8.1946,106,8213.18,8211.4,8201.17,8213.2,67267.31542,8208.36
0.5186,41,8212.37,8213.18,8212.33,8213.2,4259.015574,8211.4
15.3891,140,8205.38,8212.37,8205.38,8218.09,126350.7201,8213.18
1.654399846,38,8207.47,8206,8206,8208,13578.3527,8212.37
0.910305274,59,8207.75,8207.5,8207.5,8208.41,7471.753768,8206
5.929382723,70,8199.48,8207.75,8199.48,8208.58,48635.80106,8207.5
27.3878,161,8207.56,8199.48,8199.48,8213.75,224848.5106,8207.75
2.5161,71,8205.75,8207.56,8205.75,8211.29,20651.4687,8199.48
1.8711,67,8210.48,8205.76,8204.95,8211.31,15358.00627,8207.56
2.9304,87,8211,8210.48,8210.05,8212.05,24060.98354,8205.76
1.4141,34,8210.22,8211.08,8209.93,8211.25,11610.64612,8210.48
11.67880097,156,8208.73,8209.31,8201.57,8210.23,95826.75257,8211.08
38.05938798,211,8212.67,8208.74,8197.2,8213.99,312223.1535,8209.31
13.49419514,158,8216.86,8212.27,8205.93,8216.86,110807.9748,8208.74
1.1243,44,8215.4,8216.16,8215.39,8216.81,9237.074947,8212.27
1.2944,41,8215.47,8215.4,8214.75,8216.23,10634.31609,8216.16
0.7845,29,8216.05,8215.47,8214.8,8216.05,6444.967648,8215.4
8.478464055,55,8218.74,8217.04,8217.04,8219.51,69682.06592,8215.47
8.5957,69,8218.74,8218.74,8218.33,8219.56,70647.45858,8217.04
2.215429327,65,8219.09,8219.12,8218.71,8219.78,18209.05699,8218.74
2.970920739,58,8217.1,8219.66,8217.1,8219.78,24416.13827,8219.12
3.7591,85,8217.56,8217.63,8214.76,8217.93,30885.10979,8219.66
0.809534137,44,8216.26,8217.56,8215.94,8217.93,6651.911411,8217.63
6.474112309,81,8212.41,8216.6,8212.3,8217.09,53175.59827,8217.56
0.904116024,57,8213.29,8212.41,8212.4,8214.21,7425.347203,8216.6
2.751525442,75,8211.49,8212.64,8211.48,8214.8,22598.2082,8212.41
0.7323,38,8211.7,8211.9,8211.49,8212.14,6013.525174,8212.64
1.877642156,71,8211.49,8212.41,8210.67,8214.54,15420.0044,8211.9
1.121846586,64,8212.94,8210.67,8210.67,8214.12,9213.641081,8212.41
4.815048284,130,8209.5,8213.77,8209.5,8214.8,39545.61551,8210.67
2.810251716,84,8213.15,8210.31,8209.49,8213.6,23078.58469,8213.77
1.904929097,66,8207.99,8213.05,8207.99,8213.6,15642.03798,8210.31
1.8098,77,8210.25,8208,8206.59,8210.3,14854.29935,8213.05
1.955655713,68,8212.88,8210.3,8209.48,8213.6,16059.58468,8208
1.175334866,57,8212.36,8212.88,8211.53,8213.91,9652.711024,8210.3
1.757038265,79,8208.69,8211.58,8208.23,8212.37,14425.01014,8212.88
4.47673751,74,8208.23,8209.05,8208.23,8211.6,36757.54038,8211.58
1.470717676,72,8206.19,8208.78,8204.99,8209.06,12070.1882,8209.05
5.8414,102,8212.28,8208.39,8208.39,8213.23,47963.24406,8208.78
25.71107326,130,8200,8212.29,8199.99,8212.29,210882.6942,8208.39
0.8403,50,8199.99,8199.28,8199.18,8200,6890.277519,8212.29
3.7113,62,8197.42,8199.99,8197.42,8200,30431.22135,8199.28
1.428568481,85,8197.53,8198.04,8196.9,8199.24,11711.0325,8199.99
4.009391361,72,8196.09,8197.45,8196.08,8198.27,32864.07452,8198.04
3.203599529,80,8196.89,8196.09,8196.08,8196.9,26258.2729,8197.45
3.381828432,86,8196.9,8196.08,8196.08,8196.9,27719.37546,8196.09
2.922736958,74,8195.76,8196.59,8195.68,8196.9,23955.55355,8196.08
2.046592231,95,8195.62,8196.12,8195.61,8196.51,16773.94946,8196.59
2.039506289,63,8196.03,8196.44,8195.95,8196.83,16716.87218,8196.12
2.136043482,91,8196.86,8196.84,8196.02,8196.86,17508.13655,8196.44
2.260395523,65,8196.1,8196.31,8196.08,8196.9,18527.54692,8196.84
2.347987575,58,8196.37,8196.17,8196.08,8196.9,19245.60485,8196.31
3.1249,95,8195.11,8196.08,8195.09,8196.9,25610.91719,8196.17
1.964830933,57,8195.72,8195.91,8195.11,8195.93,16102.82342,8196.08
2.742,35,8195.15,8195.79,8195.15,8195.96,22472.34497,8195.91
2.0679,58,8195.8,8195.16,8195.06,8195.98,16947.62531,8195.79
1.0528,60,8194.1,8195.05,8194.09,8196.79,8627.96621,8195.16
1.1394,53,8195.2,8194.91,8193.27,8196,9336.812816,8195.05
